,nsites,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,efermi,is_gap_direct,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,energy_above_hull,a,b,c,alpha,beta,gamma,crystal_Cubic,crystal_Hexagonal,crystal_Monoclinic,crystal_Orthorhombic,crystal_Tetragonal,crystal_Triclinic,crystal_Trigonal,mean_at_num,std_at_num,mean_grp_num,std_grp_num,mean_mend_num,std_mend_num,mean_row_num,std_row_num,mean_atomic_radius,std_atomic_radius,mean_ionic_radius,std_ionic_radius,mean_van_der_waal_radius,std_van_der_waal_radius,mean_atomic_radius_calculated,std_atomic_radius_calculated,mean_covalent_radius,std_covalent_radius,mean_electron_affinity,std_electron_affinity,mean_electronegativity,std_electronegativity,mean_first_ionization_energy,std_first_ionization_energy,mean_dipole_polarizability,std_dipole_polarizability,mean_atomic_mass,std_atomic_mass,mean_density,std_density,mean_molar_volume,std_molar_volume,mean_boiling_point,std_boiling_point,mean_melting_point,std_melting_point,mean_thermal_conductivity,std_thermal_conductivity,mean_specific_heat,std_specific_heat
20,5,123.3438233881282,6.49674279385352,24.66876467762564,-3.091646502,-0.2635387114999989,0,0.2474000000000003,2.66563138,0,0,0,9.51e-05,7.710155027442852e-07,9.51e-05,0.0736822329999973,4.892054,4.925177546739711,5.12078399032072,89.94357745285878,89.40346587893922,88.7191897792322,0,0,0,0,0,1,0,29.6,16.764247671756703,15.2,2.1354156504062622,90.0,9.57078889120432,3.8,0.9797958971132712,1.2,0.2529822128134704,0.782,0.3390811112403639,1.8980000000000001,0.12687001221722957,1.0879999999999999,0.29982661656363996,114.0,13.564659966250536,2.1189677832,0.5572106247061926,2.466,0.26978509966267605,9.8215048,1.1231915356287903,29.22,13.910053917940076,66.190534,42.23242811204471,4.3286,3.278880882252358,16.516,5.032747162335895,1009.202,720.0011648157245,557.3720000000001,338.77950477559887,86.2128,171.89362597653235,0.5146,0.2369587305840407
21,10,244.03083760190677,6.567474042525696,24.403083760190675,-3.080563733,-0.2524559424999989,0,0.2569999999999997,2.71814897,0,0,0,0.0009483,3.885984285096723e-06,0.00047415,0.0847650019999974,10.15182147930119,7.093534040308399,7.010985411816373,58.882603018450176,43.45932273187363,44.64430485561624,0,0,0,0,0,1,0,29.6,16.764247671756703,15.2,2.1354156504062622,90.0,9.57078889120432,3.8,0.9797958971132712,1.2,0.2529822128134704,0.782,0.3390811112403639,1.8980000000000001,0.12687001221722957,1.0879999999999999,0.29982661656363996,114.0,13.564659966250536,2.1189677832,0.5572106247061926,2.466,0.26978509966267605,9.8215048,1.1231915356287903,29.22,13.910053917940076,66.190534,42.23242811204471,4.3286,3.278880882252358,16.516,5.032747162335895,1009.202,720.0011648157245,557.3720000000001,338.77950477559887,86.2128,171.89362597653235,0.5146,0.2369587305840407
22,5,123.7565455921474,6.475076465078784,24.75130911842948,-3.08810371,-0.2599959194999989,0,0.2623999999999999,2.67515871,0,0,0,0.0002521,2.0370639693743704e-06,0.0002521,0.0772250249999975,4.876098,5.020287,5.059902650794776,87.61947899250855,90.0,90.0,0,0,1,0,0,0,0,29.6,16.764247671756703,15.2,2.1354156504062622,90.0,9.57078889120432,3.8,0.9797958971132712,1.2,0.2529822128134704,0.782,0.3390811112403639,1.8980000000000001,0.12687001221722957,1.0879999999999999,0.29982661656363996,114.0,13.564659966250536,2.1189677832,0.5572106247061926,2.466,0.26978509966267605,9.8215048,1.1231915356287903,29.22,13.910053917940076,66.190534,42.23242811204471,4.3286,3.278880882252358,16.516,5.032747162335895,1009.202,720.0011648157245,557.3720000000001,338.77950477559887,86.2128,171.89362597653235,0.5146,0.2369587305840407
23,10,247.32376322424776,6.480033178506964,24.732376322424777,-3.089818992,-0.2617112014999989,0,0.3216000000000001,2.6540397,1,0,0,0.0007676,3.1036241321624204e-06,0.0003838,0.0755097429999973,7.169073,4.912614,7.022944575786498,89.3374276978313,90.0,90.0,0,0,1,0,0,0,0,29.6,16.764247671756703,15.2,2.1354156504062622,90.0,9.57078889120432,3.8,0.9797958971132712,1.2,0.2529822128134704,0.782,0.3390811112403639,1.8980000000000001,0.12687001221722957,1.0879999999999999,0.29982661656363996,114.0,13.564659966250536,2.1189677832,0.5572106247061926,2.466,0.26978509966267605,9.8215048,1.1231915356287903,29.22,13.910053917940076,66.190534,42.23242811204471,4.3286,3.278880882252358,16.516,5.032747162335895,1009.202,720.0011648157245,557.3720000000001,338.77950477559887,86.2128,171.89362597653235,0.5146,0.2369587305840407
24,10,271.07710159969986,5.912215314641317,27.107710159969987,-3.091394415,-0.2632866244999988,0,0.3738999999999999,1.91248263,0,0,0,0.0005631,2.077268779535392e-06,0.00028155,0.0739343199999975,4.31969,4.73214816413117,13.2786736759478,89.65796525645119,87.07948282151331,89.8872402299027,0,0,0,0,0,1,0,29.6,16.764247671756703,15.2,2.1354156504062622,90.0,9.57078889120432,3.8,0.9797958971132712,1.2,0.2529822128134704,0.782,0.3390811112403639,1.8980000000000001,0.12687001221722957,1.0879999999999999,0.29982661656363996,114.0,13.564659966250536,2.1189677832,0.5572106247061926,2.466,0.26978509966267605,9.8215048,1.1231915356287903,29.22,13.910053917940076,66.190534,42.23242811204471,4.3286,3.278880882252358,16.516,5.032747162335895,1009.202,720.0011648157245,557.3720000000001,338.77950477559887,86.2128,171.89362597653235,0.5146,0.2369587305840407
25,5,124.86936728848828,6.417371315030583,24.973873457697657,-3.08771653,-0.2596087394999987,0,0.3330000000000002,2.58218914,0,0,0,0.0001742,1.3950579215921075e-06,0.0001742,0.0776122049999976,4.999040194127769,4.999040194127769,4.999040596322159,91.00785625233496,91.00785625233496,91.0078602895511,0,0,0,0,0,0,1,29.6,16.764247671756703,15.2,2.1354156504062622,90.0,9.57078889120432,3.8,0.9797958971132712,1.2,0.2529822128134704,0.782,0.3390811112403639,1.8980000000000001,0.12687001221722957,1.0879999999999999,0.29982661656363996,114.0,13.564659966250536,2.1189677832,0.5572106247061926,2.466,0.26978509966267605,9.8215048,1.1231915356287903,29.22,13.910053917940076,66.190534,42.23242811204471,4.3286,3.278880882252358,16.516,5.032747162335895,1009.202,720.0011648157245,557.3720000000001,338.77950477559887,86.2128,171.89362597653235,0.5146,0.2369587305840407
26,10,119.28055162319482,6.425733028349928,11.928055162319485,-5.741099903999998,-1.2671296283333304,1,0.2921,2.6978486,1,0,0,0.0,0.0,0.0,0.0,6.38907548326394,6.389075483244043,6.389075851082788,45.13452662239042,45.13452671666311,45.134514346323485,0,0,0,0,0,0,1,20.8,16.28987415543779,14.8,1.9390719429665315,92.6,11.757550765359255,3.0,1.2649110640673518,0.9099999999999999,0.40546269865426593,1.158,0.2193080025899648,1.704,0.239883304963059,0.8460000000000001,0.4763863977907009,87.6,30.209932141598735,1.2985217800000002,0.25419562054505507,2.886,0.683098821547805,11.6437898,2.517144975618639,20.18,19.86508494822008,46.157359,38.3775690275182,3.2507848000000004,4.2538099640918805,15.059999999999999,2.941638998925599,718.52,912.0358729786893,497.8660000000001,544.5747800109733,96.01594800000001,168.1098990350037,0.6636,0.3129898400906969
27,120,1728.699514830734,5.3205196643791055,14.405829290256117,-5.71533458975,-1.241364314083333,0,0.4984999999999999,1.58285493,1,0,0,7.65e-05,4.4252919228412304e-08,3.1875e-06,0.0257653142499947,6.755519,12.790828,20.006086,90.0,90.0,90.0,0,0,0,1,0,0,0,20.8,16.28987415543779,14.8,1.9390719429665315,92.6,11.757550765359255,3.0,1.2649110640673518,0.9099999999999999,0.40546269865426593,1.158,0.2193080025899648,1.704,0.239883304963059,0.8460000000000001,0.4763863977907009,87.6,30.209932141598735,1.2985217800000002,0.25419562054505507,2.886,0.683098821547805,11.6437898,2.517144975618639,20.18,19.86508494822008,46.157359,38.3775690275182,3.2507848000000004,4.2538099640918805,15.059999999999999,2.941638998925599,718.52,912.0358729786893,497.8660000000001,544.5747800109733,96.01594800000001,168.1098990350037,0.6636,0.3129898400906969
28,20,304.7254522248717,5.030528133497361,15.236272611243583,-5.7038320395,-1.229861763833333,0,0.5616999999999999,1.22361221,0,0,0,0.0002303,7.557622716400153e-07,5.7575e-05,0.037267864499995,7.778960825645029,7.778960825645029,5.158002726894685,81.14945766648648,81.14945766648648,88.23298173096858,0,0,1,0,0,0,0,20.8,16.28987415543779,14.8,1.9390719429665315,92.6,11.757550765359255,3.0,1.2649110640673518,0.9099999999999999,0.40546269865426593,1.158,0.2193080025899648,1.704,0.239883304963059,0.8460000000000001,0.4763863977907009,87.6,30.209932141598735,1.2985217800000002,0.25419562054505507,2.886,0.683098821547805,11.6437898,2.517144975618639,20.18,19.86508494822008,46.157359,38.3775690275182,3.2507848000000004,4.2538099640918805,15.059999999999999,2.941638998925599,718.52,912.0358729786893,497.8660000000001,544.5747800109733,96.01594800000001,168.1098990350037,0.6636,0.3129898400906969
30,20,273.488677155319,8.569172736555055,13.674433857765951,-4.548984381,-0.3542622118333319,0,0.2423000000000001,2.26813907,0,0,0,3.77e-05,1.3784848569284465e-07,9.425e-06,0.0595678257499985,7.285926449969694,7.285926449969694,7.285926449969694,59.99999999999999,59.99999999999999,59.99999999999999,1,0,0,0,0,0,0,30.0,28.781938781117578,14.0,2.449489742783178,88.8,14.945233353815524,3.4,1.7435595774162693,0.95,0.43588989435406744,1.316,0.0976933979345585,1.762,0.2965400478856102,0.966,0.5959060328608866,88.2,30.889480410003664,1.59927983,0.3598158734614659,2.9579999999999997,0.6210442818350395,11.5311906,2.608549440248553,21.380000000000003,20.590036425417026,70.5663538,72.52755398431397,5.960784800000001,7.8113408320599715,14.512,3.488124997760258,1166.92,1336.8442458267157,547.3320000000001,604.0945559562675,150.015948,186.96314013612186,0.6235999999999999,0.36211964873505553
35,5,77.26506831359747,5.067049942399514,15.453013662719494,-4.149789241999999,-0.2992378068333316,0,2.383,0.20452333,0,0,0,0.0,0.0,0.0,0.0017967424999998,4.303791650102409,4.303791650102409,4.303792863739109,81.38578014393981,81.38578014393981,81.3857794024712,0,0,0,0,0,0,1,21.2,16.606023003717656,15.2,2.1354156504062622,94.4,11.757550765359255,3.0,1.2649110640673518,0.9099999999999999,0.40546269865426593,1.1600000000000001,0.21531372459738837,1.704,0.239883304963059,0.8059999999999998,0.4580654975000846,86.2,28.756912212544655,1.8102754400000003,0.7790219906208287,3.0420000000000003,0.5862559168144915,12.0488418,2.342936221103545,18.380000000000003,19.29325270658113,47.15384,39.16804477252343,2.7213448,4.070596648408113,16.426,3.2175369461748224,607.52,918.5264686442084,333.026,458.296690260796,86.03994800000001,171.9800298059491,0.6926,0.2862164216113395
37,5,76.84405818753127,4.1342602849418615,15.368811637506257,-4.259784518,-0.3501314168333323,0,2.7117,0.3839296,0,0,0,0.0010287,1.3386851557078707e-05,0.0010287,0.0928175744999979,4.324921442343317,4.324921442343317,4.324920984832439,78.85146232268784,78.85146232268784,78.85145527049525,0,0,0,0,0,0,1,17.6,15.107613974417006,15.2,2.1354156504062622,94.6,11.825396399275586,2.8,1.1661903789690602,0.8800000000000001,0.39191835884530857,1.066,0.40316745900432,1.684,0.23087659041141434,0.776,0.4531931155699521,83.2,26.38484413446477,1.860102836,0.8784084524944115,3.082,0.5861194417522764,12.2796064,2.3651395941853073,17.1,19.28927162958726,38.263040000000004,35.60857740497927,2.1013644,4.199317845151977,15.947999999999999,2.839023775877899,588.942,924.8289912497337,314.186,462.5891420947967,86.017728,171.9911361363075,0.6936,0.28545864849396313
38,20,307.0636281159876,4.138469148530601,15.35318140579938,-4.314317366,-0.4046642648333325,0,2.3983,0.92403465,0,0,0,6.3e-05,2.051692034857444e-07,1.575e-05,0.0382847264999979,7.367087862203898,7.367087862203898,7.367087862203898,107.88482220099064,107.88482220099064,112.69285190847408,0,0,0,0,1,0,0,17.6,15.107613974417006,15.2,2.1354156504062622,94.6,11.825396399275586,2.8,1.1661903789690602,0.8800000000000001,0.39191835884530857,1.066,0.40316745900432,1.684,0.23087659041141434,0.776,0.4531931155699521,83.2,26.38484413446477,1.860102836,0.8784084524944115,3.082,0.5861194417522764,12.2796064,2.3651395941853073,17.1,19.28927162958726,38.263040000000004,35.60857740497927,2.1013644,4.199317845151977,15.947999999999999,2.839023775877899,588.942,924.8289912497337,314.186,462.5891420947967,86.017728,171.9911361363075,0.6936,0.28545864849396313
39,20,291.05972332883755,4.366022674178715,14.552986166441878,-4.321017940000001,-0.4113648388333331,0,2.925,0.73332144,0,0,0,0.0,0.0,0.0,0.0315841524999971,6.6271587,6.6271587,6.6271587,90.0,90.0,90.0,1,0,0,0,0,0,0,17.6,15.107613974417006,15.2,2.1354156504062622,94.6,11.825396399275586,2.8,1.1661903789690602,0.8800000000000001,0.39191835884530857,1.066,0.40316745900432,1.684,0.23087659041141434,0.776,0.4531931155699521,83.2,26.38484413446477,1.860102836,0.8784084524944115,3.082,0.5861194417522764,12.2796064,2.3651395941853073,17.1,19.28927162958726,38.263040000000004,35.60857740497927,2.1013644,4.199317845151977,15.947999999999999,2.839023775877899,588.942,924.8289912497337,314.186,462.5891420947967,86.017728,171.9911361363075,0.6936,0.28545864849396313
40,20,309.0459323760985,4.111923887247284,15.452296618804926,-4.303997147,-0.394344045833332,0,2.9022,0.77076685,1,0,0,0.0010193,3.2982152269829783e-06,0.000254825,0.0486049454999983,5.41686,6.967275,8.843055668625693,67.81934874283117,90.0,90.0,0,0,1,0,0,0,0,17.6,15.107613974417006,15.2,2.1354156504062622,94.6,11.825396399275586,2.8,1.1661903789690602,0.8800000000000001,0.39191835884530857,1.066,0.40316745900432,1.684,0.23087659041141434,0.776,0.4531931155699521,83.2,26.38484413446477,1.860102836,0.8784084524944115,3.082,0.5861194417522764,12.2796064,2.3651395941853073,17.1,19.28927162958726,38.263040000000004,35.60857740497927,2.1013644,4.199317845151977,15.947999999999999,2.839023775877899,588.942,924.8289912497337,314.186,462.5891420947967,86.017728,171.9911361363075,0.6936,0.28545864849396313
46,40,589.6520320460871,6.370565024964008,14.741300801152178,-4.544292077,-0.7096730378333327,0,1.8069,2.70720376,0,0,0,2e-07,3.3918309296077857e-10,2.5e-08,0.0109432500000004,5.71481035,5.98186524,17.24873905,90.0,90.0,90.0,0,0,0,1,0,0,0,24.8,20.66301042926708,15.2,2.1354156504062622,94.2,11.702991070662236,3.2,1.469693845669907,0.96,0.4454211490264018,1.232,0.07194442299441978,1.73,0.26046112953759526,0.8480000000000001,0.4776358445510554,90.0,33.1058907144937,1.749368256,0.6576459364847511,2.982,0.6065772827925556,11.7763318,2.4319732663405165,20.76,20.183121661427894,56.553934000000005,50.032908821772736,3.0873847999999997,4.169526822464075,17.613999999999997,4.895612729781636,632.6,912.3523529864983,357.23600000000005,457.30216463953025,86.105748,171.94720383146202,0.6406,0.3398091228910725
47,40,626.0775664617084,5.999922075919814,15.65193916154271,-4.555235327,-0.7206162878333323,1,2.4375,2.53516372,0,0,0,0.0,0.0,0.0,0.0,5.66928603,7.23941537,15.25444032,90.0,90.0,90.0,0,0,0,1,0,0,0,24.8,20.66301042926708,15.2,2.1354156504062622,94.2,11.702991070662236,3.2,1.469693845669907,0.96,0.4454211490264018,1.232,0.07194442299441978,1.73,0.26046112953759526,0.8480000000000001,0.4776358445510554,90.0,33.1058907144937,1.749368256,0.6576459364847511,2.982,0.6065772827925556,11.7763318,2.4319732663405165,20.76,20.183121661427894,56.553934000000005,50.032908821772736,3.0873847999999997,4.169526822464075,17.613999999999997,4.895612729781636,632.6,912.3523529864983,357.23600000000005,457.30216463953025,86.105748,171.94720383146202,0.6406,0.3398091228910725
48,20,331.9799078095097,5.657596324183561,16.598995390475487,-4.5277654535,-0.6931464143333322,0,1.9765,2.96723333,0,0,0,0.0024125,7.267006054427529e-06,0.000603125,0.0274698735000002,5.915064,6.645817,8.445084,90.0,90.0,90.0,0,0,0,1,0,0,0,24.8,20.66301042926708,15.2,2.1354156504062622,94.2,11.702991070662236,3.2,1.469693845669907,0.96,0.4454211490264018,1.232,0.07194442299441978,1.73,0.26046112953759526,0.8480000000000001,0.4776358445510554,90.0,33.1058907144937,1.749368256,0.6576459364847511,2.982,0.6065772827925556,11.7763318,2.4319732663405165,20.76,20.183121661427894,56.553934000000005,50.032908821772736,3.0873847999999997,4.169526822464075,17.613999999999997,4.895612729781636,632.6,912.3523529864983,357.23600000000005,457.30216463953025,86.105748,171.94720383146202,0.6406,0.3398091228910725
49,10,125.10450403344892,4.509524594558627,12.510450403344892,-5.885683233000001,-0.6780819148333336,1,1.8539,0.18466814,0,0,0,0.0,0.0,0.0,0.0,6.201768483235515,6.201684964596964,6.201686927787416,49.089530444954136,49.08691654268514,49.088562551141926,0,0,0,0,0,0,1,15.6,15.704776343520464,14.8,1.9390719429665315,94.8,11.906300852909773,2.6,1.2000000000000002,0.8099999999999999,0.39547439866570383,1.074,0.3871743793176403,1.6440000000000001,0.23328951969602058,0.73,0.4610422974088169,77.6,25.38976171609336,1.12355778,0.5998542282589376,3.058,0.5848897331976345,12.5929058,2.5333037713769264,15.66,19.686807765607913,33.97444,36.95493405939727,2.1010137999999996,4.199493100474504,15.178,2.865480064491812,556.592,939.2171652264453,292.476,471.23783263231326,86.021114,171.9894430002453,0.8058,0.28928491146273083
50,40,497.832124749116,4.5329484360874295,12.4458031187279,-5.8833038505,-0.6757025323333323,0,2.0089,0.31415586,1,0,0,6e-07,1.2052255573148715e-09,7.5e-08,0.0023793825000018,6.90205076,7.20285772,10.01382351,90.0,90.0,90.0,0,0,0,1,0,0,0,15.6,15.704776343520464,14.8,1.9390719429665315,94.8,11.906300852909773,2.6,1.2000000000000002,0.8099999999999999,0.39547439866570383,1.074,0.3871743793176403,1.6440000000000001,0.23328951969602058,0.73,0.4610422974088169,77.6,25.38976171609336,1.12355778,0.5998542282589376,3.058,0.5848897331976345,12.5929058,2.5333037713769264,15.66,19.686807765607913,33.97444,36.95493405939727,2.1010137999999996,4.199493100474504,15.178,2.865480064491812,556.592,939.2171652264453,292.476,471.23783263231326,86.021114,171.9894430002453,0.8058,0.28928491146273083
51,40,537.0054543267189,4.202280131669991,13.425136358167972,-5.880653645000001,-0.6730523268333328,0,2.1176,1.2405702,1,0,0,0.0004156,7.73921375754119e-07,5.195e-05,0.005029588000001,7.077779,7.419143,10.226522,90.0,90.0,90.0,0,0,0,1,0,0,0,15.6,15.704776343520464,14.8,1.9390719429665315,94.8,11.906300852909773,2.6,1.2000000000000002,0.8099999999999999,0.39547439866570383,1.074,0.3871743793176403,1.6440000000000001,0.23328951969602058,0.73,0.4610422974088169,77.6,25.38976171609336,1.12355778,0.5998542282589376,3.058,0.5848897331976345,12.5929058,2.5333037713769264,15.66,19.686807765607913,33.97444,36.95493405939727,2.1010137999999996,4.199493100474504,15.178,2.865480064491812,556.592,939.2171652264453,292.476,471.23783263231326,86.021114,171.9894430002453,0.8058,0.28928491146273083
52,5,66.94305711049056,4.21374420425511,13.388611422098112,-5.85451189,-0.6469105718333324,0,1.7204,0.44174563,0,0,0,0.0,0.0,0.0,0.0311713430000022,4.151836390863807,4.151836044266199,4.151836390863807,77.22416011831335,77.22415774252582,77.22416011831335,0,0,0,0,0,0,1,15.6,15.704776343520464,14.8,1.9390719429665315,94.8,11.906300852909773,2.6,1.2000000000000002,0.8099999999999999,0.39547439866570383,1.074,0.3871743793176403,1.6440000000000001,0.23328951969602058,0.73,0.4610422974088169,77.6,25.38976171609336,1.12355778,0.5998542282589376,3.058,0.5848897331976345,12.5929058,2.5333037713769264,15.66,19.686807765607913,33.97444,36.95493405939727,2.1010137999999996,4.199493100474504,15.178,2.865480064491812,556.592,939.2171652264453,292.476,471.23783263231326,86.021114,171.9894430002453,0.8058,0.28928491146273083
53,40,523.544804128728,4.740841826933122,13.0886201032182,-6.578507001500007,-1.9554665272619112,1,1.9166,1.36701923,0,0,0,0.0,0.0,0.0,0.0,5.97752081,7.317044274932469,13.599252757519332,61.66666124082637,90.0,90.0,0,0,1,0,0,0,0,20.0,13.769531582446806,14.4,1.7435595774162693,88.4,9.687104830649869,3.2,0.9797958971132712,1.04,0.32000000000000006,0.8579999999999999,0.34061121531740557,1.8060000000000003,0.18671904027174085,1.014,0.37232244090304306,104.8,21.91255347968374,1.00107992,0.31557565165655227,2.3880000000000003,0.5355520516252366,10.5308694,1.9113577265539383,27.060000000000002,15.917738532844421,43.3576971988,32.77251542757162,3.1940616,3.720479570912632,15.738,2.7371693407606332,835.04,819.5611059585491,448.326,406.2294926565525,86.146916,171.92656113174664,0.692,0.23567435159558625
54,20,264.7268375552521,4.6879325281271225,13.236341877762603,-6.533062172999999,-1.9100216987619028,0,2.3488,1.51024763,0,0,0,0.0010486,3.961064203704481e-06,0.00026215,0.0454448285000079,4.050258,5.872686,11.96470882086522,68.46602395692196,90.0,90.0,0,0,1,0,0,0,0,20.0,13.769531582446806,14.4,1.7435595774162693,88.4,9.687104830649869,3.2,0.9797958971132712,1.04,0.32000000000000006,0.8579999999999999,0.34061121531740557,1.8060000000000003,0.18671904027174085,1.014,0.37232244090304306,104.8,21.91255347968374,1.00107992,0.31557565165655227,2.3880000000000003,0.5355520516252366,10.5308694,1.9113577265539383,27.060000000000002,15.917738532844421,43.3576971988,32.77251542757162,3.1940616,3.720479570912632,15.738,2.7371693407606332,835.04,819.5611059585491,448.326,406.2294926565525,86.146916,171.92656113174664,0.692,0.23567435159558625
55,10,222.4638175390565,3.508777848132174,22.24638175390565,-11.124514234,-0.2319240932827369,0,1.3228,2.02048759,0,0,0,0.0,0.0,0.0,0.0047401318333175,6.780253845767679,6.780254284116962,6.61949431379608,96.228203408209,115.89073908713168,117.89031894266164,0,0,1,0,0,0,0,22.0,12.505998560690786,14.8,1.9390719429665315,88.6,8.935323161475472,3.4,0.8,1.1199999999999999,0.24000000000000005,0.68,0.3062025473440742,1.862,0.12399999999999993,1.0539999999999998,0.3005062395358871,109.6,9.707728879609277,1.6564787272000001,0.5445277885436196,2.372,0.2676863836656621,9.82859,1.1272461616835963,27.639999999999997,13.850862789010655,47.0043923996,30.434811579081206,3.7066000000000003,3.3980468272229567,14.776,2.3257308528718452,1027.7220000000002,706.6363229101657,543.462,346.8276622416384,86.1702,171.9149004192481,0.6255999999999999,0.19672376572239564
60,20,271.7080679491053,6.786835394315514,13.585403397455266,-5.807639057,-1.4418930398333325,1,0.0945999999999998,3.46847846,0,0,0,0.0,0.0,0.0,0.0,7.270079791023507,7.270079791023507,7.270079791023507,60.00000000000001,60.00000000000001,60.00000000000001,1,0,0,0,0,0,0,41.6,16.871277367170514,14.4,1.7435595774162693,87.2,9.53729521405309,4.4,1.2,1.31,0.35972211497209905,1.05,0.1839565166010707,1.9619999999999997,0.22184679398179274,1.224,0.39210202753875173,122.2,29.96264340808401,1.181556374,0.17160940484553808,2.304,0.5698982365299967,9.4038912,2.1446668097658805,37.86,16.930398695837024,97.82944,41.26745138404358,6.1082616000000005,3.393019388117056,16.44,3.101702758163652,1621.04,797.1584073444876,800.214,394.1567660512756,100.405316,165.05869459146777,0.3548,0.2818087294602494
61,10,137.6369853909369,6.698918634552929,13.76369853909369,-5.790875897000001,-1.425129879833333,0,0.1332999999999997,3.27635654,1,0,0,0.0,0.0,0.0,0.0167631599999991,6.365893470917373,6.365892970772247,6.36589376317344,49.61821340733026,49.61826084040788,49.618343206114055,0,0,0,0,0,0,1,41.6,16.871277367170514,14.4,1.7435595774162693,87.2,9.53729521405309,4.4,1.2,1.31,0.35972211497209905,1.05,0.1839565166010707,1.9619999999999997,0.22184679398179274,1.224,0.39210202753875173,122.2,29.96264340808401,1.181556374,0.17160940484553808,2.304,0.5698982365299967,9.4038912,2.1446668097658805,37.86,16.930398695837024,97.82944,41.26745138404358,6.1082616000000005,3.393019388117056,16.44,3.101702758163652,1621.04,797.1584073444876,800.214,394.1567660512756,100.405316,165.05869459146777,0.3548,0.2818087294602494
63,30,430.8249683273084,6.420372777966916,14.360832277576948,-5.747215704666668,-1.3814696875,0,0.2874999999999996,3.10530988,0,0,0,4.99e-05,1.1582429912021657e-07,8.316666666666666e-06,0.0604233523333324,8.16570663667542,8.16570663667542,9.517102340572,55.482852188178846,55.482852188178846,71.23888223128732,0,0,1,0,0,0,0,41.6,16.871277367170514,14.4,1.7435595774162693,87.2,9.53729521405309,4.4,1.2,1.31,0.35972211497209905,1.05,0.1839565166010707,1.9619999999999997,0.22184679398179274,1.224,0.39210202753875173,122.2,29.96264340808401,1.181556374,0.17160940484553808,2.304,0.5698982365299967,9.4038912,2.1446668097658805,37.86,16.930398695837024,97.82944,41.26745138404358,6.1082616000000005,3.393019388117056,16.44,3.101702758163652,1621.04,797.1584073444876,800.214,394.1567660512756,100.405316,165.05869459146777,0.3548,0.2818087294602494
64,20,633.5274140517166,4.944996330259913,31.67637070258583,-3.141949277,-0.1811415847395828,0,1.3964,1.5012286,0,0,0,1.2e-06,1.894156390684682e-09,3e-07,0.141045702727272,5.101597,8.251258,15.05009,90.0,90.0,90.0,0,0,0,1,0,0,0,40.4,8.064738061462382,15.2,2.1354156504062622,89.4,9.329523031752482,4.4,0.48989794855663565,1.2899999999999998,0.1827566688249707,0.86,0.27676705006196095,1.9579999999999997,0.08207313811473275,1.178,0.2405327420539665,121.8,7.277362159464102,2.0850679031999997,0.5604356649979104,2.4479999999999995,0.2624804754643667,9.456934,0.9785298128895203,34.92,10.158818828978102,94.337134,19.758923774088103,5.9719999999999995,2.264509306671094,17.05,4.946271322925987,1153.28,669.5458114274184,620.7560000000001,309.87835346148336,86.40180000000001,171.79910220068092,0.2824,0.04773929199307422
66,20,746.5721189941695,5.494464735067228,37.32860594970848,-2.927542263,-0.1782979213333323,0,1.0025,3.22944803,0,0,0,0.0001905,2.55166239340218e-07,4.7625e-05,0.1757176893461545,5.147745,8.806155,16.469045,90.0,90.0,90.0,0,0,0,1,0,0,0,51.2,2.1354156504062627,15.2,2.1354156504062622,88.8,9.108238029388561,5.0,0.0,1.44,0.08000000000000007,1.142,0.07440430095095307,2.054,0.041761226035642175,1.298,0.1787064632295094,133.8,3.1240998703626617,2.055230496,0.5643832717971191,2.178,0.2498319435140351,9.011383599999998,0.9091650971306804,40.38,7.57215953344883,123.514534,7.82780340881297,6.825800000000001,1.9047431742888594,19.474,5.0327471623358955,1335.08,631.9192556015365,757.952,271.64730172781026,87.88980000000001,171.05795326777414,0.21100000000000002,0.01286856635371632
67,40,574.8261713517004,6.550947813132411,14.37065428379251,-5.29197623475,-1.1233692869166654,0,1.6662000000000003,3.61476097,0,0,0,0.0030223,5.257763391136279e-06,0.0003777875,0.0204743497500006,11.826693,6.024564,9.221228837776668,61.03323126558709,90.0,90.0,0,0,1,0,0,0,0,42.2,17.209299811439163,15.0,2.0,89.6,9.93176721434811,4.4,1.2,1.2799999999999998,0.3487119154832539,1.176,0.08138795979750318,1.9619999999999997,0.22184679398179274,1.1640000000000001,0.378713612113428,119.8,28.568514137070554,1.73564108,0.2923291935646277,2.3340000000000005,0.5569057370866276,9.6447426,2.062782833703015,34.86,16.18018541302911,101.33344,43.34620228133487,5.8394616,3.3546062308858606,17.802,3.952752964707003,1261.6399999999999,741.4912800566168,691.542,375.1308792621584,87.805316,171.10121748088008,0.3518,0.283388355441786
